pair_id,generator_model,prompt_version,real_len,fake_len,len_ratio,real_bucket,fake_bucket,text,is_fake,source
wb_pair_00062,claude-sonnet-4-5,resume_no_categories_relaxed,145,232,1.6,mixed,negative,"Честно говоря ожидала большего от этой марки. Вкус какой-то странный, не химозный конечно, но и не то чтобы приятный. Текстура нормальная вроде, но есть это особо не хочется. Может кому-то зайдет, но я больше покупать не буду точно.",1,synthetic_llm_tone_matched
wb_pair_00039,claude-sonnet-4-5,paired_v2_tone_matched,237,308,1.29957805907173,neutral,negative,"Картинка безбожно врет. Фисташек там кот наплакал. Пропорции на картинке совершенно не соблюдены. Чистой воды обман покупателя. Я в Турции купил недавно, так там в 10 раз больше фисташек было, при ещё в 10 раз меньше. В общем не советую.",0,wildberries_real
wb_pair_00090,claude-sonnet-4-5,resume_no_categories_relaxed,124,243,1.9596774193548387,neutral,negative,"Упаковка пришла немного помятая, но внутри все на месте оказалось. Сначала испугалась что чего-то не хватит, но пересчитала - все пакетики целые. Корм кот ест нормально, проблем нет. Просто надо было аккуратнее упаковать при отправке наверное.",1,synthetic_llm_tone_matched
wb_pair_00141,claude-sonnet-4-5,resume_no_categories_relaxed,152,287,1.888157894736842,neutral,mixed,"Брала для кошек, сначала переживала что не подойдет, но все нормально оказалось. Запах есть конечно специфический, но это корм, он и должен пахнуть. Упаковка пришла целая, внутри все чисто. Животные едят хорошо, проблем никаких не заметила. Цена конечно кусается немного, но что поделать",1,synthetic_llm_tone_matched
wb_pair_00108,claude-sonnet-4-5,resume_no_categories_relaxed,118,166,1.4067796610169492,negative,mixed,"лупа пришла нормальная, стекло целое, увеличивает хорошо. правда упаковка была так себе, просто в пакете, могла бы и разбиться по дороге. но повезло видимо в этот раз",1,synthetic_llm_tone_matched
wb_pair_00049,claude-sonnet-4-5,paired_v2_tone_matched,374,400,1.0695187165775402,mixed,negative,"Взял триммер для дачи, честно думал будет хуже за такую цену. Проверял дома сразу, все работает нормально, вал крутится, ничего не заедает. Правда немного шумноват показался, но это наверное у всех таких моделей так. Пока использовал пару раз для травы возле забора, справляется. Посмотрим как дальше будет, но пока нареканий особых нет. Единственное что пластик легковат, надо аккуратнее обращаться.",1,synthetic_llm_tone_matched
wb_pair_00014,claude-sonnet-4-5,paired_v2_tone_matched,264,328,1.2424242424242424,neutral,negative,"Во-первых, кофе не такой уж и хороший. Средненький по качеству и вкусу. А во-вторых, совесть-то имейте, товарищи продавцы, взвинтить цены на кофе вашей марки в два раза, это уж слишком. Ведь производится он в России, под санкции не попал. Что ж вы так зверствуете?",0,wildberries_real
wb_pair_00047,claude-sonnet-4-5,paired_v2_tone_matched,396,512,1.292929292929293,negative,negative,"просто пипец, покупаю такой крем не первый раз, но как упакован слов нет. Крыша поцарапана как будто ключами водили или валялась где-то, банка была в креме когда я сняла упаковку, зато крышка была плотно закрыта, интересно как так вышло. Консистенция другая по сравнению крема из магазина. Ну и самое любимое у продавцов заклеивать код. Заказывать больше не буду, лучше уж в магазинах буду брать.",0,wildberries_real
wb_pair_00094,claude-sonnet-4-5,resume_no_categories_relaxed,206,381,1.849514563106796,negative,negative,Беру данный шампунь на протяжении многих лет. Но в данном случае очень расстроена. Шампунь будто бы подделка. Пахнет мужским неприятным запахом. Кожа головы чешется. Заказала у другого продавца - такого нет,0,wildberries_real
wb_pair_00113,claude-sonnet-4-5,resume_no_categories_relaxed,140,252,1.8,neutral,negative,"Заказывала джем, пришёл быстрее чем ожидала. Сначала думала что не тот вкус, но потом распробовала - оказалось даже лучше. Консистенция густая, не растекается. Правда баночка чуть помята была, но на качество не повлияло. В целом нормально, можно брать.",1,synthetic_llm_tone_matched
wb_pair_00077,claude-sonnet-4-5,resume_no_categories_relaxed,121,217,1.793388429752066,neutral,negative,"Цена конечно кусается, но товар реально хороший. Видимо производитель поднял, что поделать. Зато качество не подводит, пользуюсь уже не первый раз. Да, дороже стало, это факт, но альтернативы пока не нашла нормальной.",1,synthetic_llm_tone_matched
wb_pair_00123,claude-sonnet-4-5,resume_no_categories_relaxed,306,391,1.2777777777777777,negative,mixed,"Корм нормальный, кот ест хорошо. Брала уже раза три или четыре, проблем не было. Один раз правда пришла упаковка немного помятая, но сам корм внутри был целый. Переживала что испортится или срок какой не тот, но нет, все нормально оказалось. Коту нравится, ест с аппетитом. Цена конечно скачет то вверх то вниз, но в целом устраивает. Буду смотреть еще по акциям, может еще возьму про запас.",1,synthetic_llm_tone_matched
wb_pair_00051,claude-sonnet-4-5,paired_v2_tone_matched,437,523,1.196796338672769,negative,negative,"Взяла попробовать этот десерт, потому что давно искала что-то белковое к чаю. Честно скажу, сначала показалось странноватым - консистенция необычная, маслянистая какая-то. Но потом распробовала, на второй день уже нормально зашло. Муж правда морщился, говорит слишком приторно, а я вот ем понемногу после тренировки. Детям не давала, они у меня привередливые к таким вещам. В целом для перекуса сойдет, если привыкнуть. Хотя да, на любителя конечно, не всем заходит такая текстура. Может еще какой вкус попробую, посмотрим.",1,synthetic_llm_tone_matched
wb_pair_00011,claude-sonnet-4-5,paired_v2_tone_matched,235,299,1.2723404255319148,negative,negative,"Брала этот топ уже третий раз, обычно всё нормально было. Сейчас консистенция какая-то другая, более жидкая получилась. Ложится вроде ровно, но расход больше чем раньше. Может партия такая попалась, не знаю. В целом покрывает, но ожидала как в прошлые разы. Надеюсь следующий заказ будет как обычно.",1,synthetic_llm_tone_matched
wb_pair_00043,claude-sonnet-4-5,paired_v2_tone_matched,267,318,1.1910112359550562,negative,mixed,"Банка, как и у многих, пришла разбитая. К сожалению, обнаружили это уже придя домой. Вкус оценивать не рискнули, так есть мелкие осколки стекла. Поставщику, очевидно, следует продумать более надежную упаковку, учитывая ""бережное"" отношение к посылкам службы доставки.",0,wildberries_real
wb_pair_00067,claude-sonnet-4-5,resume_no_categories_relaxed,219,342,1.5616438356164384,neutral,negative,"Ожидала худшего если честно, но нет. Вполне себе нормальный вкус, сладкие, мягкие. Да, не шоколад элитный конечно, но для перекуса сойдет. Ребенок ест, не жалуется. Может у кого-то другая партия попалась? У меня хотя бы какао чувствуется немного. Цена копейки вообще, так что претензий особо нет. Брала на пробу, теперь думаю может еще взять.",1,synthetic_llm_tone_matched
wb_pair_00145,claude-sonnet-4-5,resume_no_categories_relaxed,126,205,1.626984126984127,neutral,negative,Широкие кнопки перекашиваются и клинят. Чтобы нажать надо точно в центр попасть. Цвет русских букв неудачный. Не видно нифига.,0,wildberries_real
wb_pair_00040,claude-sonnet-4-5,paired_v2_tone_matched,392,485,1.2372448979591837,negative,mixed,"Честно говоря, ожидала большего от этого какао. Цвет действительно бледноватый, не тот насыщенный коричневый как раньше был. Но если добавить побольше ложек и хорошо размешать с сахаром, то в принципе пить можно. Аромат слабоват, это да, но вкус всё-таки есть какой-то. Может производитель экономит на сырье, не знаю. В детстве пили другое какао, там прям шоколадный запах стоял. Сейчас всё не то, состав везде упрощают. За эту цену наверное норм, хотя можно было бы и получше сделать.",1,synthetic_llm_tone_matched
wb_pair_00070,claude-sonnet-4-5,resume_no_categories_relaxed,279,447,1.6021505376344083,negative,negative,"Заказываю это молоко уже не первый раз, обычно все нормально было. Но в этот раз пришло какое-то странное - крышка болталась, внутри прямо слышно что воздух проходит. Хотя срок годности ещё не истёк. Остальные пакеты из заказа были получше, но тоже смущает качество упаковки последнее время. Раньше такого не было, может партия неудачная попалась? В целом молоко неплохое когда свежее приходит, но теперь буду внимательнее проверять при получении.",1,synthetic_llm_tone_matched
wb_pair_00101,claude-sonnet-4-5,resume_no_categories_relaxed,212,384,1.8113207547169812,neutral,negative,"Заказывала себе, пришло быстро. Сначала расстроилась что флакон какой-то лёгкий показался, но оказалось просто стекло тонкое. Понюхала - запах есть, всё нормально. Проверила на свет - уровень жидкости видно, заполнен. Может конечно не до самого верха но это нормально для парфюма. Пока пользуюсь пару дней, держится неплохо. Единственное крышечка сидит не очень плотно, но это мелочи.",1,synthetic_llm_tone_matched
wb_pair_00003,claude-sonnet-4-5,paired_v2_tone_matched,368,463,1.2581521739130437,positive,negative,"Жижа, а не база. Каплю не держит. Боковые и торец постоянно лысые. Если пытаться стянуть по бокам, капля уже успевает растечься. Вобщем либо на выброс, либо куда нибудь в замес добавлять к густым. Вообще лаки этой фирмы брать не буду, все непредсказуемые, то густые, то жидкие. Ни одного нет, чтоб кайфовать при нанесении. Нравится только стронг база, её снова закажу.",0,wildberries_real
wb_pair_00105,claude-sonnet-4-5,resume_no_categories_relaxed,142,256,1.8028169014084507,neutral,negative,"Я и до этого не верил во все жидкости спортпита. Результат принесли усиленные тренировки, а потел что принимая этот концентрат что не принимая",0,wildberries_real
wb_pair_00053,claude-sonnet-4-5,paired_v2_tone_matched,258,298,1.1550387596899223,negative,mixed,"В первый раз покупала были хорошие, консистенция желейное как холодец. Купила во второй раз, водянистая, сомнительная . Дала питомцу , она часто вырывала , хранение возможно не правильное . Но это реально была отрава. Больше не буду заказывать и не советую .",0,wildberries_real
wb_pair_00133,claude-sonnet-4-5,resume_no_categories_relaxed,219,374,1.7077625570776256,mixed,mixed,"Товар потёк, пришёл неполный, весь аромат по коробке и флакону. Как в такой ситуации решается вопрос? Заказывали повторно на подарок, до этого был себе и понравился. Подарили. Открыли и обнаружили дефект. Раздосадованы.",0,wildberries_real
wb_pair_00001,claude-sonnet-4-5,paired_v2_tone_matched,293,365,1.2457337883959043,negative,negative,"Раньше брала шоколад этой фирмы, проблем не было. В этот раз когда распаковала и попробовала, вкус был не очень. Посмотрела срок годности, оказалось, что просрочен уже 4 месяца!!! Жалею, что доверилась прошлому опыту покупок и не проверила в пункте выдачи. Товар не дешёвый и не возвратный (((",0,wildberries_real
wb_pair_00131,claude-sonnet-4-5,resume_no_categories_relaxed,107,207,1.9345794392523368,neutral,mixed,Ужас! В прозрачной воде плавает белый огромный сгусток. Горячая вода и взбалтывание не помогают. Спасите!!!,0,wildberries_real
wb_pair_00103,claude-sonnet-4-5,resume_no_categories_relaxed,98,141,1.4387755102040816,positive,negative,"Коробка пришла вся драная до невозможности ! Хорошо что мешки все целые , взяла от безысходности .",0,wildberries_real
wb_pair_00049,claude-sonnet-4-5,paired_v2_tone_matched,374,400,1.0695187165775402,mixed,negative,"Купил данный триммер, так как при получении был с двумя детьми проверить нормально не удалось, включил в разетку посмотрел что двигатель работает и все а внутри не крутился вал и только это заметил как стал собирать уже дома. Поехал возращать приняли без проблем как брак и вернули деньги. Только впечатление испорчена и потрачено время нервы за все это. Товаром не доволен!",0,wildberries_real
wb_pair_00080,claude-sonnet-4-5,resume_no_categories_relaxed,104,192,1.8461538461538465,negative,mixed,"Добрый вечер. Конфитюр замечательный, но банка пришла разбитая. Очень жаль, что так плохо пакуете товар.",0,wildberries_real
wb_pair_00055,claude-sonnet-4-5,paired_v2_tone_matched,263,278,1.057034220532319,negative,negative,"Заказывала этот парфюм, потому что раньше пользовалась им и знаю запах. Пришел точно тот что нужен, в правильной упаковке. Аромат стойкий, сладковатый но не приторный, держится долго. Правда флакон немного поцарапан был, но это мелочи. Сам парфюм оригинальный, все как положено.",1,synthetic_llm_tone_matched
wb_pair_00034,claude-sonnet-4-5,paired_v2_tone_matched,384,448,1.1666666666666667,negative,negative,"Как же вы стали плохо работать. Неужели нельзя как то упаковывать дополнительно товар который нуждается в этом. Привезли банку с арахисовой пастой жуть на что похожа: мятая, подавленная. Вы бы сами купили такое в магазине???????Так почему такое отношение вы допускаете к своим покупателям??????Заранее берёте деньги и присылаете черти что. Магазин давно превратился в большую помойку.",0,wildberries_real
wb_pair_00091,claude-sonnet-4-5,resume_no_categories_relaxed,171,272,1.590643274853801,negative,negative,"Коробка рваная на столько, что её перематывали тремя разными скотчами. Триммер пришёл другой марки, с меньшей мощностью и намного дешевле заявленного. Однозначный возврат.",0,wildberries_real
wb_pair_00052,claude-sonnet-4-5,paired_v2_tone_matched,369,475,1.2872628726287263,neutral,negative,Сделал заказ кокосовой пасты Nattys по акции с хорошей скидкой. Заказывал три банки по 525 гр в запас в середине октября. В итоге паста была изготовлена 13.01.21 со сроком годности в один год! То есть мне нужно скушать полтора килограмма кокоса за два с небольшим месяца?? Вы когда по акции товар продаёте указывайте что срок годности подходит к концу поэтому и скидки!,0,wildberries_real
wb_pair_00091,claude-sonnet-4-5,resume_no_categories_relaxed,171,272,1.590643274853801,negative,negative,"Упаковка немного помятая была, видимо на складе придавили. Но сам триммер нормальный, соответствует описанию. Мощность такая как и указано в характеристиках, проверял. Пока претензий нет, посмотрим как дальше работать будет. За свои деньги вполне годный вариант получился.",1,synthetic_llm_tone_matched
wb_pair_00013,claude-sonnet-4-5,paired_v2_tone_matched,353,365,1.0339943342776203,negative,mixed,"Моя 3 и последняя попытка что-то вырастить от этой фирмы. Семена были похожи на пыль, абсолютно пустая шелуха, жаль не сфоткала. На 6 день появился 1 росток! Разочарование. Не советую дарить эти наборы кому-то. Ель у меня не проросла вообще, незабудки очень быстро появились, но так же быстро все ростки умерли сами собой, при достижении высоты в ~2 см.",0,wildberries_real
wb_pair_00088,claude-sonnet-4-5,resume_no_categories_relaxed,363,496,1.3663911845730028,negative,negative,"Возрастные ограничения не соответствуют действительности. Необходимо в описании приложить скрин страницы про описание сперматозоидов, чтобы люди наглядно увидели содержание книги для детей 5+! Возврат был именно из за этого момента! Книгу брали на возраст 5-6лет. Удержали 62% от стоимости. С возвратом полной суммы жду результатов уже вторую неделю. Очень долго!",0,wildberries_real
wb_pair_00016,claude-sonnet-4-5,paired_v2_tone_matched,346,444,1.283236994219653,mixed,negative,"Заказывала землянику с сахаром, пришла именно она. Честно говоря ожидала что будет слишком сладко, но нет, вполне нормально. Съели быстро, вкус натуральный. Правда срок годности смотрела уже дома, оказалось что еще месяцев 8 можно хранить спокойно. Упаковка целая была, ничего не помялось. В следующий раз наверное попробую черную смородину, интересно какая она по вкусу. Пока что претензий особых нет, разве что цена могла бы быть чуть пониже.",1,synthetic_llm_tone_matched
wb_pair_00144,claude-sonnet-4-5,resume_no_categories_relaxed,170,263,1.5470588235294118,neutral,mixed,"Пришло быстро, упаковка нормальная. Банка целая, крышка открылась с хлопком как надо. По вкусу понравилось, приятная консистенция. Думала будет слишком сладко но нет, в меру. Можно мазать на хлеб или просто ложкой есть) Вообще неплохая паста, ожидания оправдались",1,synthetic_llm_tone_matched
wb_pair_00134,claude-sonnet-4-5,resume_no_categories_relaxed,170,256,1.5058823529411764,neutral,mixed,"Не хочется оценивать качество, у баночки с зубным порошком нет никакой защиты от вскрытия! Любой мог по пути о крыть потрогать и т. Д. . Выбросила . Так нельзя продавать!",0,wildberries_real
wb_pair_00137,claude-sonnet-4-5,resume_no_categories_relaxed,68,129,1.8970588235294117,neutral,neutral,"Заказывала с шиммером, а пришёл обычный золотой, без блёсток особо. Ну ладно, цвет нормальный, оставила себе, пригодится наверное",1,synthetic_llm_tone_matched
wb_pair_00093,claude-sonnet-4-5,resume_no_categories_relaxed,173,294,1.699421965317919,neutral,negative,"Заказывала этот кофе впервые, немного переживала после других отзывов. Но у меня пришло все нормально, упаковка целая. Вкус приятный, не горчит. Может конечно от партии зависит, но мне повезло. Аромат хороший, крепость средняя. Пью по утрам, бодрит нормально. Цена адекватная для такого объема.",1,synthetic_llm_tone_matched
wb_pair_00054,claude-sonnet-4-5,paired_v2_tone_matched,343,400,1.1661807580174928,negative,negative,Сколько уже писали в комментариях что приходит просрочка. И я то думала что поработали над этим. Но не тут то было. Пришла Паста со сроком выпуска июль 2019 года. Даже визуально видно что с товаром что то не так. Это что пофигизм сотрудников или расчёт а вдруг не обратят на срок внимание. Как то не прилично для такого солидного маркетплейса.,0,wildberries_real
wb_pair_00050,claude-sonnet-4-5,paired_v2_tone_matched,350,451,1.2885714285714285,negative,negative,"что произошло не знаю. купила две базы лианейл каучуковую и вот эту тонкую. каучуковая сохнет в выравнивающем слое, а эта не сохнет СОВСЕМ! я мастер, беру не для домашнего использования. знаю как, что и сколько нужно сушить. она не сохнет даже за 2 минуты! хотя обычно сушу базу 30 секунд. я расстроена. видимо брак какой то. жаль потраченные деньги(",0,wildberries_real
wb_pair_00024,claude-sonnet-4-5,paired_v2_tone_matched,295,351,1.1898305084745762,neutral,negative,"Брала этот батончик с ананасом после того как попробовала другие вкусы. Вот те были норм, а этот как-то странный получился. Консистенция вроде ничего, но послевкусие какое-то не то, тяжелое что ли. Ананасы попадаются, но они суховатые, ожидала сочнее. В целом съедобно, но больше не возьму наверное. Хотя может просто этот вкус не мой, кому-то зайдет.",1,synthetic_llm_tone_matched
wb_pair_00039,claude-sonnet-4-5,paired_v2_tone_matched,237,308,1.29957805907173,neutral,negative,"Ну в принципе нормально, хотя ожидала чуть побольше фисташек если честно. На фото выглядит конечно поинтереснее чем в реальности, это да. Но вкус приятный, свежее все. Может просто партия такая попалась. В целом съедобно, цена адекватная. Для перекуса сойдет вполне, главное что не какая-то химия непонятная.",1,synthetic_llm_tone_matched
wb_pair_00148,claude-sonnet-4-5,resume_no_categories_relaxed,144,176,1.2222222222222223,neutral,negative,"Брала лупу здесь, пришла быстро. Стекло чистое, никаких царапин не нашла. Правда ручка немного шатается но это не критично. В целом нормально для своей цены, можно использовать",1,synthetic_llm_tone_matched
wb_pair_00037,claude-sonnet-4-5,paired_v2_tone_matched,376,453,1.2047872340425532,mixed,negative,"Брала это молоко уже не первый раз, обычно нормально было. Сейчас взяла две упаковки - в одной всё ок, во второй какая-то странность. Вроде срок годности нормальный, но консистенция не та. В кофе добавила - пленка какая-то сверху, но не критично, выпить можно. Может просто хранили не так как надо или партия такая попалась. В целом продукт рабочий, просто иногда бывает по-разному. Буду ещё смотреть на дату производства при заказе, чтоб посвежее было.",1,synthetic_llm_tone_matched
wb_pair_00019,claude-sonnet-4-5,paired_v2_tone_matched,370,433,1.1702702702702703,neutral,mixed,"Брал казеин разных марок, решил попробовать этот. Сначала смутило что консистенция какая-то не такая, но потом разобрался. Растворяется нормально, правда действительно быстрее чем ожидал. Вкус обычный молочный, ничего особенного но и не противный. По эффекту вроде работает как надо, после тренировки заходит хорошо. Может и возьму ещё пару банок, посмотрю как дальше пойдет. Пока претензий особых нет, для своей цены вполне годится.",1,synthetic_llm_tone_matched
wb_pair_00058,claude-sonnet-4-5,resume_no_categories_relaxed,69,132,1.9130434782608696,neutral,negative,"Отвратительное качество. Лапы грязные, от лотка отковырять невозможно",0,wildberries_real
wb_pair_00048,claude-sonnet-4-5,paired_v2_tone_matched,332,419,1.2620481927710845,negative,negative,"Поставила одну звезду не за качество муки. К сожалению, муку вернула сразу на пункте выдачи. Я ее распаковала прямо там, т.к. не поняла, почему кулёк такой маленький. Пачка вся потрепанная, мука почти высыпалась! А самое безобразное - не было половины пачки! К тому же, ещё и клеем заклеили, который отходил. Такого я ещё не видела🤯",0,wildberries_real
wb_pair_00085,claude-sonnet-4-5,resume_no_categories_relaxed,151,252,1.6688741721854303,neutral,negative,"Заказывала масло, пришло не совсем то что ожидала. Консистенция странная какая-то, больше на крем похоже. Запах вроде приятный, но эффекта особо не заметила. За эту цену можно было и получше найти наверное. Расстроилась если честно, думала будет другое",1,synthetic_llm_tone_matched
wb_pair_00102,claude-sonnet-4-5,resume_no_categories_relaxed,197,321,1.6294416243654823,neutral,negative,"Заказывала несколько упаковок, доставка немного задержалась, но в итоге всё пришло. Одна коробка пришла чуть помятая, но содержимое целое. Сам товар нормальный, претензий нет. Служба поддержки ответила быстро когда я уточняла про статус, это порадовало. В целом опыт покупки положительный, хотя переживала из-за задержки.",1,synthetic_llm_tone_matched
wb_pair_00021,claude-sonnet-4-5,paired_v2_tone_matched,211,274,1.2985781990521328,neutral,negative,"Кусок хозяйственного мыла с соответствующим запахом за почти 600 р. Эффект скрабирования, который заявлен в описании, отсутствует от слова совсем. Не поняла Зейтун, если это он, ни разу. К покупке не рекомендую.",0,wildberries_real
wb_pair_00010,claude-sonnet-4-5,paired_v2_tone_matched,303,381,1.2574257425742574,negative,negative,"Пинцет оказался вполне рабочим, хотя сначала показалось что не очень удобный. Ресницы захватывает нормально, нужно просто приловчиться. Заточка может и не ручная, но свою функцию выполняет. Колпачок правда силиконовый был в комплекте, так что тут повезло. За свои деньги вполне себе вариант, видела и похуже. Главное что делает свое дело и не разъезжается когда зажимаешь ресничку.",1,synthetic_llm_tone_matched
wb_pair_00126,claude-sonnet-4-5,resume_no_categories_relaxed,198,275,1.3888888888888888,negative,negative,"Брала на пробу, вкус нормальный, ничего особенного но съедобно. Срок годности был ещё нормальный, месяца полтора оставалось. Правда упаковка немного помятая приехала, но на содержимое не повлияло вроде. Ребенок ел без проблем. В принципе можно брать, если по акции попадется.",1,synthetic_llm_tone_matched
wb_pair_00041,claude-sonnet-4-5,paired_v2_tone_matched,371,421,1.1347708894878703,mixed,negative,"Заказывала после того как увидела кучу хвалебных отзывов про свежесть и унисекс. Ну не знаю, честно. Пахнет вполне себе приятно, спорить не буду, но это точно не то что описано. Мне напомнило что-то сладковатое, женское такое. Муж сказал что на нём носить не будет точно. Стойкость нормальная, держится часов 5-6. В принципе для своей цены вариант неплохой, если не ждать чуда. Просто ожидания были другие из-за описания.",1,synthetic_llm_tone_matched
wb_pair_00107,claude-sonnet-4-5,resume_no_categories_relaxed,112,210,1.875,negative,negative,"Фломастер на фото был, а в коробке его не оказалось. Немного обидно конечно. В остальном всё нормально пришло, упаковка целая. Но комплектация не полная получается, хотя может я что-то не так поняла в описании.",1,synthetic_llm_tone_matched
wb_pair_00149,claude-sonnet-4-5,resume_no_categories_relaxed,120,234,1.95,neutral,negative,"Ждала 4 дня заказ, заказала 2 блокнота. Пришел скраб и детский деревянный конструктор. У сборщиков уже новый год видимо!",0,wildberries_real
wb_pair_00130,claude-sonnet-4-5,resume_no_categories_relaxed,248,436,1.7580645161290325,neutral,negative,"Здравствуйте! Вчера пришло три пачки молока, все странной консистенции, вода и комочки, запах тоже странный, попробовала сделать, как написано на упаковке, ничего не вышло. Заказываю в четвёртый раз, первый раз пришло в таком виде. Что посоветуете?",0,wildberries_real
wb_pair_00001,claude-sonnet-4-5,paired_v2_tone_matched,293,365,1.2457337883959043,negative,negative,"Брала этот шоколад в первый раз, слышала что фирма нормальная. Упаковка пришла целая, все аккуратно. Вкус конечно на любителя, мне показалось немного не то что ожидала, но может просто этот сорт такой. Цена кстати кусается, думала будет повкуснее за такие деньги. Срок годности нормальный был, все свежее. В целом попробовать можно, но второй раз наверное не закажу",1,synthetic_llm_tone_matched
wb_pair_00099,claude-sonnet-4-5,resume_no_categories_relaxed,161,286,1.7763975155279503,neutral,negative,"Отвратительные полоски, оторвать так и не смогла до конца. Верхний слой снялся, вся основа осталась на носу. Всё делала по инструкции дважды, результата никакого",0,wildberries_real
wb_pair_00087,claude-sonnet-4-5,resume_no_categories_relaxed,47,74,1.574468085106383,neutral,negative,Вообще не вкусно.. Сах зам противный Не советую,0,wildberries_real
wb_pair_00064,claude-sonnet-4-5,resume_no_categories_relaxed,124,218,1.7580645161290325,neutral,neutral,"Сын просил долго, заказала наконец. Пришло быстро, код получили, забрали без проблем. Играет пока, вроде нормально всё работает, посмотрим как дальше будет. Пока претензий особо нет, только коробка немного помята была.",1,synthetic_llm_tone_matched
wb_pair_00121,claude-sonnet-4-5,resume_no_categories_relaxed,248,395,1.592741935483871,negative,negative,"Купили этот браслет месяц назад. Одеваем только на ночь дома, так как в садике ни кто этим заниматься не будет. Итог, ребенок 3.5 года продолжает сосать палец. Так что наверное для нас браслет оказался бесполезным. Очень жаль, ведь стоит не дешево.",0,wildberries_real
wb_pair_00149,claude-sonnet-4-5,resume_no_categories_relaxed,120,234,1.95,neutral,negative,"Заказ пришел быстро, дня за 3 или 4. Блокноты нормальные, обложка плотная, листы не просвечивают. Один себе взяла, второй отдала сестре. Правда немного помялись при доставке видимо, но не критично. В целом за свои деньги вполне годно.",1,synthetic_llm_tone_matched
wb_pair_00020,claude-sonnet-4-5,paired_v2_tone_matched,309,395,1.27831715210356,neutral,negative,"Ужас полный. Это некая гелевая жидкая субстанция, к маске-пленке не имеющая никакого отношения. Не сохнет вообще. Полное г.... Не советую покупать, будут выброшенные деньги. Скорее всего, подделка, т.к. давно покупал такую же от этого бренда в тюбике, там все было ок. На фото видно, как это выглядит на коже.",0,wildberries_real
wb_pair_00038,claude-sonnet-4-5,paired_v2_tone_matched,201,261,1.2985074626865671,negative,negative,"Упаковка конечно подкачала немного,коробка помялась видимо при транспортировке. Но содержимое целое,все флакончики на месте проверила. В следующий раз лучше бы пупырку положили или хотя бы обмотали чем-то. А так норм,главное что ничего не разбилось и не вытекло",1,synthetic_llm_tone_matched
wb_pair_00071,claude-sonnet-4-5,resume_no_categories_relaxed,200,353,1.765,neutral,negative,"Молоко оказалось вскрытым, а я не проверила этот момент на пункте выдаче. Увидела уже дома(((( вкус какой-то кисло-пресный, явно кокосового запаха нет. Вопрос к производителю, что теперь с ним делать?",0,wildberries_real
wb_pair_00106,claude-sonnet-4-5,resume_no_categories_relaxed,100,200,2.0,negative,negative,"Семена бракованные и не взошли верните деньги!!! За 2 мес семена могли взайти, а это просто пустышки",0,wildberries_real
wb_pair_00120,claude-sonnet-4-5,resume_no_categories_relaxed,201,257,1.2786069651741294,neutral,negative,"Коробка пришла немного помятая, видимо в пути потрепалась. Но сам товар внутри нормальный, всё на месте, работает как надо. Проверила сразу при получении, чтобы потом не было проблем. В целом претензий нет, главное что содержимое целое и всё укомплектовано.",1,synthetic_llm_tone_matched
wb_pair_00102,claude-sonnet-4-5,resume_no_categories_relaxed,197,321,1.6294416243654823,neutral,negative,"Заказала 4 коробки, пришло три, одна провисела в стадии «в розыске» в разделе «мои доставки» и пропала. WB, как так?! Можно не присылать товары, которые уже оплачены, и не возвращать за них деньги?",0,wildberries_real
